Sphenotrochus gardineri,Sphenotrochus gardineri,Turbinoliidae,Turbinoliidae,complex
Sphenotrochus gilchristi,Sphenotrochus gilchristi,Turbinoliidae,Turbinoliidae,complex
Sphenotrochus hancocki,Sphenotrochus hancocki,Turbinoliidae,Turbinoliidae,complex
Sphenotrochus imbricaticostatus,Sphenotrochus imbricaticostatus,Turbinoliidae,Turbinoliidae,complex
Sphenotrochus ralphae,Sphenotrochus ralphae,Turbinoliidae,Turbinoliidae,complex
Sphenotrochus squiresi,Sphenotrochus squiresi,Turbinoliidae,Turbinoliidae,complex
Stenocyathus vermiformis,Stenocyathus vermiformis,Guyniidae,Stenocyathidae,robust
Stephanocoenia intersepta,Stephanocoenia intersepta,Astrocoeniidae,Astrocoeniidae,complex
Stephanocyathus campaniformis,Stephanocyathus campaniformis,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus coronatus,Stephanocyathus coronatus,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus crassus,Stephanocyathus crassus,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus diadema,Stephanocyathus diadema,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus explanans,Stephanocyathus explanans,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus laevifundus,Stephanocyathus laevifundus,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus moseleyanus,Stephanocyathus moseleyanus,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus nobilis,Stephanocyathus nobilis,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus paliferus,Stephanocyathus paliferus,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus platypus,Stephanocyathus platypus,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus regius,Stephanocyathus regius,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus spiniger,Stephanocyathus spiniger,Caryophylliidae,Caryophylliidae,robust
Stephanocyathus weberianus,Stephanocyathus weberianus,Caryophylliidae,Caryophylliidae,robust
Stephanophyllia complicata,Stephanophyllia complicata,Micrabaciidae,Micrabaciidae,basal
Stephanophyllia fungulus,Stephanophyllia fungulus,Micrabaciidae,Micrabaciidae,basal
Stephanophyllia neglecta,Stephanophyllia neglecta,Micrabaciidae,Micrabaciidae,basal
Stylaraea punctata,Stylaraea punctata,Poritidae,Poritidae,complex
Stylocoeniella armata,Stylocoeniella armata,Astrocoeniidae,Pocilloporidae,robust
Stylocoeniella cocosensis,Stylocoeniella cocosensis,Astrocoeniidae,Pocilloporidae,robust
Stylocoeniella guentheri,Stylocoeniella guentheri,Astrocoeniidae,Pocilloporidae,robust
Stylocoeniella muscosus,Stylocoeniella muscosus,Astrocoeniidae,Pocilloporidae,robust
Stylophora danae,Stylophora danae,Pocilloporidae,Pocilloporidae,robust
Stylophora kuehlmanni,Stylophora kuehlmanni,Pocilloporidae,Pocilloporidae,robust
Stylophora madagascarensis,Stylophora madagascarensis,Pocilloporidae,Pocilloporidae,robust
Stylophora mamillata,Stylophora mamillata,Pocilloporidae,Pocilloporidae,robust
Stylophora mordax,Stylophora mordax,Pocilloporidae,Pocilloporidae,robust
Stylophora pistillata,Stylophora pistillata,Pocilloporidae,Pocilloporidae,robust
Stylophora subseriata,Stylophora subseriata,Pocilloporidae,Pocilloporidae,robust
Stylophora wellsi,Stylophora wellsi,Pocilloporidae,Pocilloporidae,robust
Symphyllia agaricia,Lobophyllia agaricia,Mussidae,Lobophylliidae,robust
Symphyllia erythraea,Lobophyllia erythraea,Mussidae,Lobophylliidae,robust
Symphyllia hassi,Lobophyllia hassi,Mussidae,Lobophylliidae,robust
Symphyllia radians,Lobophyllia radians,Mussidae,Lobophylliidae,robust
Symphyllia recta,Lobophyllia recta,Mussidae,Lobophylliidae,robust
Symphyllia valenciennesii,Lobophyllia valenciennesii,Mussidae,Lobophylliidae,robust
Symphyllia wilsoni,Australophyllia wilsoni,Mussidae,Lobophylliidae,robust
Sympodangia albatrossi,Sympodangia albatrossi,Caryophylliidae,Caryophylliidae,robust
Temnotrochus kermadecensis,Temnotrochus kermadecensis,Guyniidae,Schizocyathidae,basal
Tethocyathus cylindraceus,Tethocyathus cylindraceus,Caryophylliidae,Caryophylliidae,robust
Tethocyathus minor,Tethocyathus minor,Caryophylliidae,Caryophylliidae,robust
Tethocyathus recurvatus,Tethocyathus recurvatus,Caryophylliidae,Caryophylliidae,robust
Tethocyathus variabilis,Tethocyathus variabilis,Caryophylliidae,Caryophylliidae,robust
Tethocyathus virgatus,Tethocyathus virgatus,Caryophylliidae,Caryophylliidae,robust
Thalamophyllia gasti,Thalamophyllia gasti,Caryophylliidae,Caryophylliidae,robust
Thalamophyllia gombergi,Thalamophyllia gombergi,Caryophylliidae,Caryophylliidae,robust
Thalamophyllia riisei,Thalamophyllia riisei,Caryophylliidae,Caryophylliidae,robust
Thalamophyllia tenuescens,Thalamophyllia tenuescens,Caryophylliidae,Caryophylliidae,robust
Thecopsammia socialis,Thecopsammia socialis,Dendrophylliidae,Dendrophylliidae,complex
Thrypticotrochus multilobatus,Thrypticotrochus multilobatus,Turbinoliidae,Turbinoliidae,complex
Thrypticotrochus petterdi,Thrypticotrochus petterdi,Turbinoliidae,Turbinoliidae,complex
Trachyphyllia geoffroyi,Trachyphyllia geoffroyi,Trachyphylliidae,Merulinidae,robust
Trematotrochus corbicula,Trematotrochus corbicula,Turbinoliidae,Turbinoliidae,complex
Trematotrochus hedleyi,Trematotrochus hedleyi,Turbinoliidae,Turbinoliidae,complex
Trochocyathus aithoseptatus,Trochocyathus aithoseptatus,Caryophylliidae,Caryophylliidae,robust
Trochocyathus apertus,Trochocyathus apertus,Caryophylliidae,Caryophylliidae,robust
Trochocyathus brevispina,Trochocyathus brevispina,Caryophylliidae,Caryophylliidae,robust
Trochocyathus burchae,Trochocyathus burchae,Caryophylliidae,Caryophylliidae,robust
Trochocyathus caryophylloides,Trochocyathus caryophylloides,Caryophylliidae,Caryophylliidae,robust
Trochocyathus cepulla,Trochocyathus cepulla,Caryophylliidae,Caryophylliidae,robust
Trochocyathus cooperi,Trochocyathus cooperi,Caryophylliidae,Caryophylliidae,robust
Trochocyathus decamera,Trochocyathus decamera,Caryophylliidae,Caryophylliidae,robust
Trochocyathus discus,Trochocyathus discus,Caryophylliidae,Caryophylliidae,robust
Trochocyathus efateensis,Trochocyathus efateensis,Caryophylliidae,Caryophylliidae,robust
Trochocyathus fasciatus,Trochocyathus fasciatus,Caryophylliidae,Caryophylliidae,robust
Trochocyathus fossulus,Trochocyathus fossulus,Caryophylliidae,Caryophylliidae,robust
Trochocyathus gardineri,Trochocyathus gardineri,Caryophylliidae,Caryophylliidae,robust
Trochocyathus gordoni,Trochocyathus gordoni,Caryophylliidae,Caryophylliidae,robust
Trochocyathus hastatus,Trochocyathus hastatus,Caryophylliidae,Caryophylliidae,robust
Trochocyathus japonicus,Trochocyathus japonicus,Caryophylliidae,Caryophylliidae,robust
Trochocyathus longispina,Trochocyathus longispina,Caryophylliidae,Caryophylliidae,robust
Trochocyathus maculatus,Trochocyathus maculatus,Caryophylliidae,Caryophylliidae,robust
Trochocyathus mauiensis,Trochocyathus mauiensis,Caryophylliidae,Caryophylliidae,robust
Trochocyathus oahensis,Trochocyathus oahensis,Caryophylliidae,Caryophylliidae,robust
Trochocyathus patelliformis,Trochocyathus patelliformis,Caryophylliidae,Caryophylliidae,robust
Trochocyathus philippinensis,Trochocyathus philippinensis,Caryophylliidae,Caryophylliidae,robust
Trochocyathus porphyreus,Trochocyathus porphyreus,Caryophylliidae,Caryophylliidae,robust
Trochocyathus rawsonii,Trochocyathus rawsonii,Caryophylliidae,Caryophylliidae,robust
Trochocyathus rhombocolumna,Trochocyathus rhombocolumna,Caryophylliidae,Caryophylliidae,robust
Trochocyathus semperi,Trochocyathus semperi,Caryophylliidae,Caryophylliidae,robust
Trochocyathus spinosocostatus,Trochocyathus spinosocostatus,Caryophylliidae,Caryophylliidae,robust
Trochocyathus vasiformis,Trochocyathus vasiformis,Caryophylliidae,Caryophylliidae,robust
Trochopsammia infundibulum,Trochopsammia infundibulum,Dendrophylliidae,Dendrophylliidae,complex
Tropidocyathus labidus,Tropidocyathus labidus,Turbinoliidae,Turbinoliidae,complex
Tropidocyathus lessonii,Tropidocyathus lessonii,Turbinoliidae,Turbinoliidae,complex
Truncatoflabellum aculeatum,Truncatoflabellum aculeatum,Flabellidae,Flabellidae,complex
Truncatoflabellum angiostomum,Truncatoflabellum angiostomum,Flabellidae,Flabellidae,complex
Truncatoflabellum angustum,Truncatoflabellum angustum,Flabellidae,Flabellidae,complex
Truncatoflabellum arcuatum,Truncatoflabellum arcuatum,Flabellidae,Flabellidae,complex
Truncatoflabellum australiensis,Truncatoflabellum australiensis,Flabellidae,Flabellidae,complex
Truncatoflabellum candeanum,Truncatoflabellum candeanum,Flabellidae,Flabellidae,complex
Truncatoflabellum carinatum,Truncatoflabellum carinatum,Flabellidae,Flabellidae,complex
Truncatoflabellum crassum,Truncatoflabellum crassum,Flabellidae,Flabellidae,complex
Truncatoflabellum cumingii,Truncatoflabellum cumingii,Flabellidae,Flabellidae,complex
Truncatoflabellum dens,Truncatoflabellum dens,Flabellidae,Flabellidae,complex
Truncatoflabellum formosum,Truncatoflabellum formosum,Flabellidae,Flabellidae,complex
Truncatoflabellum gardineri,Truncatoflabellum gardineri,Flabellidae,Flabellidae,complex
Truncatoflabellum inconstans,Truncatoflabellum inconstans,Flabellidae,Flabellidae,complex
Truncatoflabellum incrustatum,Truncatoflabellum incrustatum,Flabellidae,Flabellidae,complex
Truncatoflabellum irregulare,Truncatoflabellum irregulare,Flabellidae,Flabellidae,complex
Truncatoflabellum macroeschara,Truncatoflabellum macroeschara,Flabellidae,Flabellidae,complex
Truncatoflabellum martensii,Truncatoflabellum martensii,Flabellidae,Flabellidae,complex
Truncatoflabellum mortenseni,Truncatoflabellum mortenseni,Flabellidae,Flabellidae,complex
Truncatoflabellum multispinosum,Truncatoflabellum multispinosum,Flabellidae,Flabellidae,complex
Truncatoflabellum paripavoninum,Truncatoflabellum paripavoninum,Flabellidae,Flabellidae,complex
Truncatoflabellum phoenix,Truncatoflabellum phoenix,Flabellidae,Flabellidae,complex
Truncatoflabellum pusillum,Truncatoflabellum pusillum,Flabellidae,Flabellidae,complex
Truncatoflabellum spheniscus,Truncatoflabellum spheniscus,Flabellidae,Flabellidae,complex
Truncatoflabellum stabile,Truncatoflabellum stabile,Flabellidae,Flabellidae,complex
Truncatoflabellum stokesii,Truncatoflabellum stokesii,Flabellidae,Flabellidae,complex
Truncatoflabellum trapezoideum,Truncatoflabellum trapezoideum,Flabellidae,Flabellidae,complex
Truncatoflabellum truncum,Truncatoflabellum truncum,Flabellidae,Flabellidae,complex
Truncatoflabellum vanuatu,Truncatoflabellum vanuatu,Flabellidae,Flabellidae,complex
Truncatoflabellum veroni,Truncatoflabellum veroni,Flabellidae,Flabellidae,complex
Truncatoflabellum vigintifarium,Truncatoflabellum vigintifarium,Flabellidae,Flabellidae,complex
Truncatoflabellum zulense,Truncatoflabellum zulense,Flabellidae,Flabellidae,complex
Truncatoguynia irregularis,Truncatoguynia irregularis,Guyniidae,Stenocyathidae,robust
Tubastraea coccinea,Tubastraea coccinea,Dendrophylliidae,Dendrophylliidae,complex
Tubastraea diaphana,Tubastraea diaphana,Dendrophylliidae,Dendrophylliidae,complex
Tubastraea faulkneri,Tubastraea faulkneri,Dendrophylliidae,Dendrophylliidae,complex
Tubastraea floreana,Tubastraea floreana,Dendrophylliidae,Dendrophylliidae,complex
Tubastraea micrantha,Tubastraea micrantha,Dendrophylliidae,Dendrophylliidae,complex
Tubastraea tagusensis,Tubastraea tagusensis,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria bifrons,Turbinaria bifrons,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria conspicua,Turbinaria conspicua,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria crater,Turbinaria crater,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria frondens,Turbinaria frondens,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria heronensis,Turbinaria heronensis,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria irregularis,Turbinaria irregularis,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria mesenterina,Turbinaria mesenterina,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria patula,Turbinaria patula,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria peltata,Duncanopsammia peltata,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria radicalis,Turbinaria radicalis,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria reniformis,Turbinaria reniformis,Dendrophylliidae,Dendrophylliidae,complex
Turbinaria stellulata,Turbinaria stellulata,Dendrophylliidae,Dendrophylliidae,complex
Turbinolia stephensoni,Turbinolia stephensoni,Turbinoliidae,Turbinoliidae,complex
Vaughanella concinna,Vaughanella concinna,Caryophylliidae,Caryophylliidae,robust
Vaughanella margaritata,Vaughanella margaritata,Caryophylliidae,Caryophylliidae,robust
Vaughanella multipalifera,Vaughanella multipalifera,Caryophylliidae,Caryophylliidae,robust
Vaughanella oreophila,Vaughanella oreophila,Caryophylliidae,Caryophylliidae,robust
Zoopilus echinatus,Zoopilus echinatus,Fungiidae,Fungiidae,robust
